Keyword ID,Date,Keyword,Keyword_ringtone,Keyword_WordCount,Headline,Headline_WordCount,Headline_Number,Headline_Readability,Line 1,Line 1_Time,Line1_WordCount,Line 2,Line 2_Action,Line2_WordCount,Line_2_Time,Impressions,Clicks,Clicks_b, Avg_CPC , Cost ,Position,actioncount,actioncount_b,revenue,Competition,Volume,KeywordinHeadline,KeywordinBody,CTR,Conversion,Headline_Specific,Profit,Profitability
9853,1/11/2007,24 telephone ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,2,1,0.69,1.37,2,0,0,0,0,0,0.333333333,0,0.5,0,0,-1.37,0
9860,1/11/2007,24 ctu ringtones,1,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,46,3,1,0.76,2.28,1.28,0,0,0,0,1,0.333333333,0.333333333,0.065217391,0,0,-2.28,0
1591,1/12/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,15,1,1,0.74,0.74,1.8,0,0,0,0,1,1,0.5,0.066666667,0,0,-0.74,0
1600,1/12/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,20,4,1,0.54,2.17,1.1,0,0,0,0,0,0.75,0,0.2,0,1,-2.17,0
1683,1/12/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,16,3,1,0.76,2.27,1.5,0,0,0,0,1,0.666666667,0,0.1875,0,1,-2.27,0
1689,1/12/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Complimentary Ringtones at Da Bomb!,0,5,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,,1,0,0
1980,1/12/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,21,1,1,0.84,0.84,1.9,1,1,14.7,2,0,0.8,0,0.047619048,1,0,13.86,1
2324,1/12/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,117,8,1,0.74,5.92,2.74,0,0,0,0,1,0.333333333,0,0.068376068,0,0,-5.92,0
2627,1/12/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,8,4,1,0.65,2.6,2.7,0,0,0,0,0,0,0,0.5,0,0,-2.6,0
3039,1/12/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,44,6,1,0.56,3.35,1.4,0,0,0,0,1,0.2,0,0.136363636,0,0,-3.35,0
3360,1/12/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,11,0,0,0,0,3.6,0,0,0,0,0,1,0,0,,0,0,0
8288,1/12/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,11,2,1,0.82,1.63,1.35,0,0,0,1,0,1,0,0.181818182,0,1,-1.63,0
9409,1/12/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,137,8,1,0.94,7.48,3.35,0,0,0,3,2,0,0,0.058394161,0,0,-7.48,0
9708,1/12/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,437,59,1,0.82,48.15,4.49,5,1,73.5,0,2,0.333333333,0,0.135011442,0.084745763,1,25.35,1
9710,1/12/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,41,5,1,0.82,4.09,1.05,1,1,14.7,0,1,0.5,0,0.12195122,0.2,1,10.61,1
9722,1/12/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,115,11,1,0.57,6.28,1.11,2,1,29.4,0,1,0.5,0,0.095652174,0.181818182,1,23.12,1
9724,1/12/2007,ringtones adults can't hear,1,4,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,The one you are looking for.,0,6,0,16,2,1,0.4,0.8,1.4,1,1,14.7,0,0,0,0.75,0.125,0.5,1,13.9,1
9728,1/12/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,You know you want it - we got it!,0,9,Works with all carriers. Get it Now,1,7,1,64,10,1,0.45,4.53,1,1,1,14.7,0,0,0.25,0,0.15625,0.1,1,10.17,1
9756,1/12/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,198,16,1,0.57,9.12,1.07,0,0,0,0,2,1,1,0.080808081,0,1,-9.12,0
9788,1/12/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,177,29,1,0.63,18.4,1.38,0,0,0,4,2,0.5,0.5,0.163841808,0,0,-18.4,0
9789,1/12/2007,24 ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,32,2,1,0.53,1.06,2.2,0,0,0,4,2,0.5,0,0.0625,0,0,-1.06,0
9792,1/12/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,78,24,1,0.5,11.95,1.23,9,1,129.75,3,1,0.333333333,0,0.307692308,0.375,0,117.8,1
9798,1/12/2007,24 ringer,0,2,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,26,8,1,0.84,6.69,1.2,0,0,0,0,1,0.5,0,0.307692308,0,0,-6.69,0
9800,1/12/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,11,0,0,0,0,2.2,0,0,0,0,0,0.5,0.5,0,,0,0,0
9801,1/12/2007,24 ringers,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,31,7,1,0.78,5.43,3.2,0,0,0,0,0,0.5,0,0.225806452,0,0,-5.43,0
9802,1/12/2007,fox 24 ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,3,1,0.86,2.58,2.8,0,0,0,0,0,0.333333333,0,0.3,0,0,-2.58,0
9807,1/12/2007,ctu ringtone for,0,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,0,0,0,0,4.15,0,0,0,0,0,0.333333333,0.333333333,0,,0,0,0
9809,1/12/2007,fox 24 ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,19,5,1,0.83,4.15,1.13,0,0,0,0,0,0.666666667,0,0.263157895,0,0,-4.15,0
9810,1/12/2007,24 theme ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,1,1,0.78,0.78,2.16,0,0,0,0,1,0.333333333,0,0.083333333,0,0,-0.78,0
9814,1/12/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,54,14,1,0.53,7.35,1.07,1,1,14.7,0,1,0.333333333,0,0.259259259,0.071428571,0,7.35,1
9815,1/12/2007,24 tv show ringtone,0,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,26,6,1,0.79,4.72,2.33,0,0,0,0,0,0.25,0,0.230769231,0,0,-4.72,0
9823,1/12/2007,ringtones from 24,1,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Desk Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,0,0,0,0,1.2,0,0,0,0,0,0.666666667,0.333333333,0,,0,0,0
9825,1/12/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,77,14,1,0.62,8.66,1.68,1,1,12.15,2,1,1,0.5,0.181818182,0.071428571,0,3.49,1
9826,1/12/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,16,3,1,0.7,2.1,2.1,0,0,0,0,1,0.333333333,0,0.1875,0,0,-2.1,0
9829,1/12/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,24,2,1,0.74,1.47,1.23,0,0,0,0,1,0.333333333,0.333333333,0.083333333,0,0,-1.47,0
9833,1/12/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,63,3,1,0.71,2.13,1,1,1,14.7,0,2,0.5,0,0.047619048,0.333333333,0,12.57,1
9838,1/12/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,16,2,1,0.54,1.08,3.53,0,0,0,0,0,0.666666667,0,0.125,0,0,-1.08,0
9839,1/12/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,530,82,1,0.62,50.77,2.02,4,1,57.1,2,2,1,0,0.154716981,0.048780488,0,6.33,1
9848,1/12/2007,24 ringtone verizon,0,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,1,1,0.8,0.8,2.6,0,0,0,0,0,0.333333333,0.333333333,0.1,0,0,-0.8,0
9850,1/12/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,1,1,0.8,0.8,2.64,1,1,14.7,0,0,0.333333333,0,0.083333333,1,0,13.9,1
9853,1/12/2007,24 telephone ringtone,0,3,24 CTU Ringtones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,0,0,0,0,2.25,0,0,0,0,0,0.333333333,0.333333333,0,,0,0,0
9860,1/12/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,57,5,1,0.75,3.75,1.71,0,0,0,0,1,1,0.333333333,0.087719298,0,0,-3.75,0
1591,1/13/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,Get Buckcherry Ring Tones Now,1,5,Tones to Your Phone in 30 Seconds!,0,7,0,10,0,0,0,0,1.65,0,0,0,0,1,1,0.5,0,,0,0,0
1600,1/13/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,15,3,1,0.69,2.06,1.28,1,1,14.7,0,0,0.75,0,0.2,0.333333333,1,12.64,1
1683,1/13/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,19,6,1,0.78,4.65,1.55,0,0,0,0,1,0.666666667,0,0.315789474,0,1,-4.65,0
1689,1/13/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,5,1,1,0.85,0.85,1.5,0,0,0,2,0,1,0,0.2,0,1,-0.85,0
1980,1/13/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,15,4,1,0.4,1.6,3.23,0,0,0,2,0,0.8,0,0.266666667,0,0,-1.6,0
2324,1/13/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,130,18,1,0.76,13.71,2.51,0,0,0,0,1,0.333333333,0,0.138461538,0,0,-13.71,0
2627,1/13/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,Download Now - Limited Time Offer.,1,6,Tones to Your Phone in 30 Seconds!,0,7,0,7,1,1,0.59,0.59,2.25,0,0,0,0,0,0,0,0.142857143,0,0,-0.59,0
3039,1/13/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,43,1,1,0.47,0.47,1.08,0,0,0,0,1,0.2,0,0.023255814,0,0,-0.47,0
3360,1/13/2007,ringtones cascada,1,2,Get Cascada Ringtones,3,0,1,Get Everytime We Touch Ring Tone,0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,26,1,1,0.84,0.84,2.2,0,0,0,0,0,1,0,0.038461538,0,0,-0.84,0
8288,1/13/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,16,3,1,0.79,2.37,1,0,0,0,1,0,1,0,0.1875,0,1,-2.37,0
9409,1/13/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,105,10,1,0.9,8.98,2.99,0,0,0,3,2,0,0,0.095238095,0,0,-8.98,0
9708,1/13/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,200,24,1,0.77,18.56,4.84,0,0,0,0,2,0.333333333,0,0.12,0,1,-18.56,0
9710,1/13/2007,mosquito ringer,0,2,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,23,3,1,0.7,2.11,3.9,0,0,0,0,1,0.5,0,0.130434783,0,1,-2.11,0
9722,1/13/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,58,5,1,0.54,2.72,1.04,0,0,0,0,1,0.5,0,0.086206897,0,1,-2.72,0
9724,1/13/2007,ringtones adults can't hear,1,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,19,1,1,0.4,0.4,1.03,0,0,0,0,0,0,0.75,0.052631579,0,1,-0.4,0
9728,1/13/2007,ringtone adults can't hear,0,4,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,34,4,1,0.4,1.6,1,0,0,0,0,0,0.25,0.75,0.117647059,0,1,-1.6,0
9756,1/13/2007,family guy ringtones,1,3,Get Family Guy Ringtones,4,0,0,Your Favorite Family Guy Ringtones,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,162,7,1,0.62,4.34,1.08,0,0,0,0,2,1,1,0.043209877,0,1,-4.34,0
9788,1/13/2007,ctu ringtone,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,234,31,1,0.64,19.72,1.23,0,0,0,4,2,0.5,0.5,0.132478632,0,0,-19.72,0
9789,1/13/2007,24 ringtone,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,21,0,0,0,0,1.03,0,0,0,4,2,0.5,0,0,,0,0,0
9792,1/13/2007,24 ring tones,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,75,17,1,0.53,8.95,1.2,1,1,12.15,3,1,0.333333333,0,0.226666667,0.058823529,0,3.2,1
9798,1/13/2007,24 ringer,0,2,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,14,4,1,0.81,3.23,1.47,0,0,0,0,1,0.5,0,0.285714286,0,0,-3.23,0
9800,1/13/2007,ctu ringer,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,18,2,1,0.83,1.66,2.2,0,0,0,0,0,0.5,0.5,0.111111111,0,0,-1.66,0
9801,1/13/2007,24 ringers,0,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,28,9,1,0.78,7.04,2.45,1,1,13.85,0,0,0.5,0,0.321428571,0.111111111,0,6.81,1
9802,1/13/2007,fox 24 ringtone,0,3,Complimentary 24 Tones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,1,1,0.88,0.88,3,0,0,0,0,0,0.333333333,0,0.166666667,0,0,-0.88,0
9807,1/13/2007,ctu ringtone for,0,3,Complimentary 24 Tones,3,1,0,"24 Theme, CTU Office Phone and More",0,7,Tones in 30 Seconds - It's Da Bomb!,0,8,0,3,1,1,0.85,0.85,3.67,0,0,0,0,0,0,0.333333333,0.333333333,0,0,-0.85,0
9809,1/13/2007,fox 24 ringtones,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,7,1,1,0.7,0.7,2.67,0,0,0,0,0,0.666666667,0,0.142857143,0,0,-0.7,0
9810,1/13/2007,24 theme ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,31,4,1,0.83,3.31,2.12,0,0,0,0,1,0.333333333,0,0.129032258,0,0,-3.31,0
9814,1/13/2007,24 phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,32,8,1,0.63,5.06,1.43,1,1,13.85,0,1,0.333333333,0,0.25,0.125,0,8.79,1
9815,1/13/2007,24 tv show ringtone,0,4,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,8,2,1,0.76,1.52,2.93,0,0,0,0,0,0.25,0,0.25,0,0,-1.52,0
9823,1/13/2007,ringtones from 24,1,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,10,0,0,0,0,1.27,0,0,0,0,0,0.666666667,0,0,,0,0,0
9825,1/13/2007,ringtones ctu,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,65,9,1,0.65,5.81,1.22,1,1,14.7,2,1,1,0.5,0.138461538,0.111111111,0,8.89,1
9826,1/13/2007,download 24 ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,9,3,1,0.81,2.43,1.73,0,0,0,0,1,0.333333333,0,0.333333333,0,0,-2.43,0
9829,1/13/2007,ctu phone ringtone,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,35,8,1,0.73,5.83,1.23,0,0,0,0,1,0.333333333,0.333333333,0.228571429,0,0,-5.83,0
9833,1/13/2007,24 tv show ringtones,1,4,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,67,3,1,0.66,1.99,1.09,1,1,13.85,0,2,0.5,0,0.044776119,0.333333333,0,11.86,1
9838,1/13/2007,ringtones for 24,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,12,1,1,0.81,0.81,3.75,1,1,14.7,0,0,0.666666667,0,0.083333333,1,0,13.89,1
9839,1/13/2007,ringtones 24,1,2,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,546,67,1,0.61,40.67,1.66,5,1,68.4,2,2,1,0,0.122710623,0.074626866,0,27.73,1
9848,1/13/2007,24 ringtone verizon,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,9,3,1,0.82,2.46,2.95,0,0,0,0,0,0.333333333,0,0.333333333,0,0,-2.46,0
9850,1/13/2007,ringtone for 24,0,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,10,0,0,0,0,3.7,0,0,0,0,0,0.333333333,0,0,,0,0,0
9853,1/13/2007,24 telephone ringtone,0,3,24 CTU Ringtones,3,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones in 30 Seconds - It's Da Bomb!,0,8,0,4,0,0,0,0,2.15,0,0,0,0,0,0.333333333,0,0,,0,0,0
9860,1/13/2007,24 ctu ringtones,1,3,Get 24 CTU Ringtones,4,1,0,"Theme, CTU Office Phone, Clock Tick",0,6,Tones to Your Phone in 30 Seconds!,0,7,0,63,9,1,0.8,7.22,1.58,0,0,0,0,1,1,0.333333333,0.142857143,0,0,-7.22,0
1591,1/14/2007,buckcherry ringtones,1,2,Get Buckcherry Ringtones,3,0,1,{Keyword: Ring Tones},0,3,Tones to Your Phone in 30 Seconds!,0,7,0,16,4,1,0.7,2.78,1.5,0,0,0,0,1,1,0,0.25,0,0,-2.78,0
1600,1/14/2007,Three 6 Mafia Ringtones,1,4,Three 6 Mafia Tones,4,1,0,"Poppin My Collar, Stay Fly & More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,11,0,0,0,0,1.25,0,0,0,0,0,0.75,0,0,,1,0,0
1683,1/14/2007,Carrie Underwood Ringtones,1,3,Carrie Underwood Tones,3,0,1,"Jesus, Take The Wheel & Many More.",0,7,Tones to Your Phone in 30 Seconds!,0,7,0,37,8,1,0.8,6.36,1.85,2,1,28.55,0,1,0.666666667,0,0.216216216,0.25,1,22.19,1
1689,1/14/2007,def leppard ringtones,1,3,Def Leppard Ringtones,3,0,1,Pour Some Sugar On Me and Many More,0,8,Tones to Your Phone in 30 Seconds!,0,7,0,26,4,1,0.6,2.38,1.17,0,0,0,2,0,1,0,0.153846154,0,1,-2.38,0
1980,1/14/2007,System Of A Down Ringtones,1,5,System Of A Down Tones,5,0,0,"Hypnotize, Chop Suey, Aerials, More",0,5,Tones to Your Phone in 30 Seconds!,0,7,0,31,0,0,0,0,1.83,0,0,0,2,0,0.8,0,0,,0,0,0
2324,1/14/2007,theme song ringtone,0,3,TV Theme Ringtones,3,0,0,Get {KeyWord: Your Favorite TV Ringtones},0,6,Tones to Your Phone in 30 Seconds!,0,7,0,135,13,1,0.71,9.19,2.42,1,1,13.85,0,1,0.333333333,0,0.096296296,0.076923077,0,4.66,1
2627,1/14/2007,hawaiian music ringtones,1,3,{KeyWord: Complimentary Ringtones},3,0,0,The Deal Everybody is Talking About,0,6,Tones to Your Phone in 30 Seconds!,0,7,0,14,2,1,0.67,1.34,2.05,0,0,0,0,0,0,0,0.142857143,0,0,-1.34,0
3039,1/14/2007,ringtones panic at the disco,1,5,Panic! Ringtones,2,0,0,I Write Sins Not Tragedies Ringtone,0,6,Tones to Your Phone in 30 Seconds,0,7,0,36,2,1,0.43,0.86,1.13,0,0,0,0,1,0.2,0,0.055555556,0,0,-0.86,0
3360,1/14/2007,ringtones cascada,1,2,Everytime We Touch Tone,4,0,0,Get Cascada Ringtones Now,1,4,Tones in 30 Seconds - It's Da Bomb!,0,8,0,6,4,1,0.77,3.07,2.5,0,0,0,0,0,0,1,0.666666667,0,0,-3.07,0
8288,1/14/2007,Kid Rock Ringtones,1,3,Get Kid Rock Ringtones,4,0,0,"Picture, Cowboy, Bawitdaba & More.",0,5,Tones in 30 Seconds - It's Da Bomb!,0,8,0,7,1,1,0.78,0.78,1,1,1,12.15,1,0,1,0,0.142857143,1,1,11.37,1
9409,1/14/2007,Gospel Ringtones,1,2,{KeyWord: Inspirational Ringtones},3,0,0,The Newest Christian Ringtone Club,0,5,Tones to Your Phone in 30 Seconds!,0,7,0,105,10,1,0.92,9.22,2.76,0,0,0,3,2,0,0,0.095238095,0,0,-9.22,0
9708,1/14/2007,mosquito ring tone,0,3,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,232,29,1,0.72,20.92,4,2,1,29.4,0,2,0.333333333,0,0.125,0.068965517,1,8.48,1
9710,1/14/2007,mosquito ringer,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,The one you are looking for.,0,6,0,24,5,1,0.84,4.19,2.77,1,1,14.7,0,1,0.5,0,0.208333333,0.2,1,10.51,1
9722,1/14/2007,ultrasonic ringtone,0,2,Stealth Mosquito Ringtone,3,0,1,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,53,7,1,0.64,4.46,1.02,0,0,0,0,1,0.5,0,0.132075472,0,1,-4.46,0
9724,1/14/2007,ringtones adults can't hear,1,4,Mosquito Ringtone,2,0,0,"Yeah, the one the adults can't hear",0,7,Works with all carriers. Get it Now,1,7,1,9,2,1,0.4,0.8,1,0,0,0,0,0,0,0.75,0.222222222,0,1,-0.8,0
