acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,refernce,art,geog,buyer
57140,M,NY,14895,148,25,9,58,289,347,5,1,0,1,0,2,1,0,0.00
57141,F,NJ,8108,81,55,7,119,148,267,11,3,2,2,1,1,1,1,0.00
57142,M,NJ,8823,88,11,11,15,123,138,1,0,0,0,1,0,0,0,0.00
57143,F,MA,2021,20,55,15,74,193,267,7,3,0,2,1,1,0,0,0.00
57144,F,MA,2129,21,57,11,117,295,412,11,3,0,5,0,1,2,0,0.00
57145,M,NY,11040,110,47,13,68,68,136,6,1,0,3,0,1,1,0,0.00
57146,F,NJ,8033,80,13,5,27,271,298,2,0,0,1,0,1,0,0,0.00
57147,M,NY,11791,117,5,5,15,299,314,1,1,0,0,0,0,0,0,0.00
57148,F,ME,4011,40,45,5,133,208,341,12,3,2,2,1,1,1,2,0.00
57149,M,NY,10917,109,33,9,107,135,242,10,3,2,1,2,1,0,1,0.00
57150,M,NY,11722,117,19,5,85,185,270,7,0,1,1,2,0,2,1,1.00
57151,F,NY,14072,140,67,9,118,78,196,11,6,1,2,0,0,1,1,0.00
57152,F,NJ,8831,88,19,19,15,77,92,1,0,0,0,0,0,0,1,0.00
57153,F,NY,11581,115,27,27,15,83,98,1,0,0,0,0,0,0,1,0.00
57154,F,NJ,8742,87,21,11,42,76,118,4,1,1,1,0,0,1,0,0.00
57155,M,PA,19143,191,3,3,15,8,23,1,0,0,0,0,0,1,0,1.00
57156,F,NY,11721,117,15,15,15,244,259,1,0,0,1,0,0,0,0,0.00
57157,F,MA,2136,21,7,1,25,249,274,2,1,0,1,0,0,0,0,0.00
57158,F,PA,19075,190,49,5,100,114,214,9,3,0,3,1,0,0,2,0.00
57159,F,DC,20015,200,53,31,99,152,251,9,2,1,2,2,1,1,0,0.00
57160,F,PA,18704,187,13,13,15,292,307,1,0,0,0,0,0,1,0,0.00
57161,M,NY,12974,129,31,27,25,32,57,2,1,0,1,0,0,0,0,0.00
57162,F,PA,17603,176,15,15,15,206,221,1,0,0,1,0,0,0,0,0.00
57163,F,MA,2169,21,19,13,25,22,47,2,1,0,1,0,0,0,0,0.00
57164,F,MA,2174,21,13,5,26,224,250,2,0,0,1,1,0,0,0,0.00
57165,M,NY,10590,105,13,11,29,45,74,2,1,0,0,0,0,0,1,0.00
57166,F,DC,20024,200,17,13,25,189,214,2,1,0,1,0,0,0,0,0.00
57167,F,NY,14222,142,21,19,27,207,234,2,0,1,0,0,1,0,0,0.00
57168,M,PA,19114,191,1,1,15,174,189,1,1,0,0,0,0,0,0,0.00
57169,F,NY,11791,117,13,13,15,91,106,1,1,0,0,0,0,0,0,0.00
57170,F,PA,19335,193,47,21,90,207,297,8,3,1,1,0,1,0,2,1.00
57171,F,NY,11221,112,19,15,25,184,209,2,1,0,1,0,0,0,0,0.00
57172,F,PA,18458,184,11,5,25,79,104,2,0,0,2,0,0,0,0,0.00
57173,F,PA,16301,163,15,15,15,42,57,1,0,0,0,1,0,0,0,0.00
57174,F,NJ,8014,80,9,1,28,97,125,2,0,0,1,0,0,1,0,0.00
57175,F,PA,19083,190,29,3,79,108,187,7,1,0,5,1,0,0,0,0.00
57176,F,MA,1607,16,13,5,26,171,197,2,0,0,1,1,0,0,0,0.00
57177,F,NY,11724,117,31,23,26,228,254,2,1,0,0,1,0,0,0,0.00
57178,M,RI,2891,28,49,11,91,84,175,8,1,0,4,1,0,1,1,0.00
57179,F,NY,11206,112,11,11,15,246,261,1,0,0,0,0,0,0,1,0.00
57180,F,DE,19971,199,17,15,29,39,68,2,0,0,1,0,0,0,1,0.00
57181,M,DC,20015,200,35,9,122,287,409,11,2,1,3,3,1,1,0,0.00
57182,M,NY,10603,106,7,7,15,87,102,1,0,0,0,0,0,0,1,0.00
57183,F,NY,10516,105,15,15,15,271,286,1,1,0,0,0,0,0,0,0.00
57184,M,NJ,8109,81,41,11,70,106,176,7,3,1,3,0,0,0,0,0.00
57185,F,NY,13214,132,59,7,117,136,253,9,0,1,0,1,1,1,5,1.00
57186,M,NY,11211,112,15,11,28,259,287,2,0,0,1,0,0,1,0,0.00
57187,F,PA,18064,180,37,7,88,91,179,8,1,1,4,0,1,0,1,0.00
57188,F,PA,19114,191,27,1,72,149,221,7,2,0,4,1,0,0,0,0.00
57189,F,NJ,8846,88,21,11,58,244,302,5,2,1,0,0,1,0,1,0.00
57190,M,PA,19046,190,3,3,15,167,182,1,0,0,0,0,1,0,0,1.00
57191,F,PA,19046,190,7,5,29,96,125,2,1,0,0,0,0,0,1,0.00
57192,M,MD,20710,207,63,27,103,64,167,9,1,1,3,0,2,1,1,0.00
57193,F,MA,1940,19,17,13,24,153,177,2,1,1,0,0,0,0,0,0.00
57194,M,PA,17307,173,23,21,23,235,258,2,2,0,0,0,0,0,0,0.00
57195,M,CT,6811,68,5,5,15,42,57,1,0,0,0,1,0,0,0,0.00
57196,F,NY,14141,141,69,5,137,215,352,12,2,2,2,1,2,1,2,0.00
57197,F,NJ,8106,81,33,27,28,186,214,2,0,0,1,0,0,1,0,0.00
57198,F,NJ,7452,74,13,9,28,141,169,2,1,0,0,0,0,1,0,0.00
57199,F,NY,11530,115,35,27,28,163,191,2,1,0,0,0,0,1,0,0.00
57200,F,NY,10304,103,37,33,27,53,80,2,0,0,0,1,1,0,0,0.00
57201,F,NY,11201,112,21,13,29,279,308,2,0,0,0,1,0,0,1,0.00
57202,M,NJ,7746,77,49,5,118,225,343,10,3,2,0,0,0,3,2,0.00
57203,M,CT,6460,64,49,7,92,167,259,8,1,1,1,1,2,1,1,1.00
57204,M,NY,11040,110,31,3,60,177,237,5,2,0,0,1,1,0,1,0.00
57205,F,PA,19014,190,21,21,15,262,277,1,1,0,0,0,0,0,0,0.00
57206,M,NJ,7401,74,17,13,26,173,199,2,0,0,1,1,0,0,0,0.00
57207,F,MA,2192,21,11,11,15,91,106,1,0,0,0,0,0,1,0,0.00
57208,F,MD,21131,211,7,7,15,74,89,1,0,0,0,1,0,0,0,0.00
57209,M,NJ,7712,77,57,31,117,60,177,10,2,0,5,0,0,3,0,0.00
57210,M,NY,14043,140,55,5,137,336,473,12,2,1,2,2,1,0,4,0.00
57211,F,MD,21087,210,7,7,15,71,86,1,1,0,0,0,0,0,0,0.00
57212,F,MD,21208,212,15,13,26,35,61,2,1,0,0,1,0,0,0,0.00
57213,M,NY,11697,116,37,29,26,12,38,2,0,0,0,2,0,0,0,0.00
57214,F,NJ,7840,78,7,1,29,192,221,2,0,0,0,0,0,1,1,0.00
57215,M,MA,2159,21,35,25,46,215,261,4,1,0,1,1,1,0,0,0.00
57216,F,NJ,7424,74,7,7,15,158,173,1,1,0,0,0,0,0,0,0.00
57217,F,NJ,8085,80,13,13,15,175,190,1,1,0,0,0,0,0,0,0.00
57218,M,NJ,8648,86,63,11,116,80,196,10,0,5,1,2,0,1,1,0.00
57219,M,PA,17745,177,15,15,15,291,306,1,0,0,1,0,0,0,0,0.00
57220,M,DE,19930,199,83,13,135,86,221,12,3,1,4,1,1,1,1,0.00
57221,M,PA,19115,191,53,9,124,55,179,11,4,2,2,0,0,2,1,0.00
57222,M,PA,19131,191,1,1,15,177,192,1,0,0,0,0,0,1,0,0.00
57223,F,NY,11754,117,9,9,15,105,120,1,0,1,0,0,0,0,0,0.00
57224,F,MA,1129,11,29,23,25,272,297,2,1,0,1,0,0,0,0,0.00
57225,M,NY,11201,112,33,5,92,249,341,8,2,1,1,0,2,2,0,1.00
57226,F,MA,1085,10,23,15,29,178,207,2,1,0,0,0,0,0,1,0.00
57227,F,CT,6020,60,15,9,27,251,278,2,0,0,1,0,1,0,0,0.00
57228,F,NJ,7753,77,23,5,51,82,133,4,0,0,2,0,1,0,1,0.00
57229,F,NJ,7045,70,21,13,36,178,214,3,1,0,1,1,0,0,0,0.00
57230,F,NJ,8872,88,5,5,15,91,106,1,1,0,0,0,0,0,0,0.00
57231,F,NY,12309,123,1,1,15,138,153,1,0,1,0,0,0,0,0,0.00
57232,F,NJ,8757,87,13,13,15,275,290,1,0,0,1,0,0,0,0,0.00
57233,F,NJ,7083,70,15,15,15,115,130,1,0,0,1,0,0,0,0,0.00
57234,F,NY,11778,117,37,33,28,44,72,2,1,0,0,0,0,1,0,0.00
57235,F,NY,11740,117,3,3,15,71,86,1,1,0,0,0,0,0,0,0.00
57236,F,MD,20715,207,35,1,126,175,301,11,3,1,4,0,0,1,2,0.00
57237,M,NY,13087,130,13,13,15,135,150,1,0,0,0,1,0,0,0,0.00
57238,F,MA,1720,17,11,11,15,221,236,1,0,0,0,0,0,0,1,0.00
57239,M,MA,1075,10,17,9,47,295,342,4,1,0,1,1,0,0,1,0.00
57240,F,PA,19131,191,15,9,27,85,112,2,1,0,0,0,1,0,0,0.00
57241,F,MA,2402,24,15,11,28,217,245,2,0,0,1,0,0,1,0,0.00
57242,M,NY,10804,108,47,13,125,301,426,11,4,0,3,2,0,1,1,0.00
57243,F,NY,11234,112,3,3,15,249,264,1,1,0,0,0,0,0,0,0.00
57244,F,NY,10580,105,13,13,15,228,243,1,0,0,1,0,0,0,0,0.00
57245,F,NJ,7463,74,11,9,25,176,201,2,1,0,1,0,0,0,0,0.00
57246,F,PA,19130,191,21,17,29,231,260,2,1,0,0,0,0,0,1,0.00
57247,F,PA,19036,190,25,1,84,140,224,7,1,0,2,0,2,1,1,0.00
57248,F,PA,17601,176,37,9,69,77,146,6,1,1,1,0,0,1,2,0.00
57249,F,NJ,7006,70,11,9,25,273,298,2,1,0,1,0,0,0,0,0.00
57250,F,NJ,8846,88,15,15,15,220,235,1,1,0,0,0,0,0,0,0.00
57251,M,PA,19073,190,43,13,100,176,276,9,2,3,1,0,0,1,2,1.00
57252,M,NY,11212,112,39,31,25,152,177,2,0,0,2,0,0,0,0,0.00
57253,F,NY,11706,117,7,7,15,241,256,1,0,1,0,0,0,0,0,1.00
57254,F,NJ,8505,85,13,9,27,257,284,2,0,0,1,0,1,0,0,0.00
57255,F,NY,10014,100,33,11,60,286,346,5,1,1,1,0,1,0,1,0.00
57256,F,NY,10024,100,53,5,99,294,393,8,0,0,4,0,1,0,3,0.00
57257,M,PA,19001,190,65,15,132,117,249,12,2,2,3,1,1,2,1,0.00
57258,F,MD,21122,211,7,3,29,289,318,2,1,0,0,0,0,0,1,0.00
57259,M,NY,11219,112,13,7,25,23,48,2,1,0,1,0,0,0,0,0.00
57260,M,NY,11967,119,9,9,15,243,258,1,0,0,0,1,0,0,0,0.00
57261,M,PA,19610,196,29,15,49,181,230,4,1,0,1,1,0,1,0,0.00
57262,F,NY,12208,122,17,5,60,304,364,6,2,1,3,0,0,0,0,0.00
57263,M,NY,11803,118,35,23,33,97,130,3,1,0,2,0,0,0,0,0.00
57264,F,PA,18049,180,69,25,93,70,163,8,4,0,2,0,0,1,1,0.00
57265,F,NY,10977,109,27,5,50,233,283,4,1,0,0,0,0,2,1,0.00
57266,F,CT,6033,60,17,15,29,132,161,2,0,0,1,0,0,0,1,0.00
57267,F,MA,2062,20,55,7,112,187,299,10,1,2,1,1,3,2,0,1.00
57268,F,DE,19803,198,19,3,38,262,300,3,1,0,1,0,0,1,0,1.00
57269,F,PA,17551,175,13,13,15,53,68,1,0,0,1,0,0,0,0,0.00
57270,M,NJ,7648,76,23,21,27,175,202,2,1,0,0,0,1,0,0,0.00
57271,F,NJ,7644,76,9,9,15,179,194,1,0,0,0,0,0,0,1,0.00
57272,M,NY,10589,105,25,15,59,203,262,5,1,0,2,0,0,2,0,0.00
57273,F,PA,15220,152,7,7,15,128,143,1,1,0,0,0,0,0,0,0.00
57274,F,NY,11412,114,15,11,25,71,96,2,1,0,1,0,0,0,0,0.00
57275,F,NY,11716,117,19,19,15,119,134,1,0,0,0,1,0,0,0,0.00
57276,M,NJ,7110,71,15,11,29,267,296,2,0,0,0,0,0,0,2,0.00
57277,F,NJ,8701,87,33,21,48,142,190,4,0,4,0,0,0,0,0,0.00
57278,F,NJ,7470,74,37,29,25,259,284,2,0,1,1,0,0,0,0,0.00
57279,M,MD,20814,208,11,11,15,149,164,1,1,0,0,0,0,0,0,1.00
57280,F,NY,11375,113,11,11,15,153,168,1,0,1,0,0,0,0,0,0.00
57281,M,NY,14450,144,27,25,23,85,108,2,2,0,0,0,0,0,0,0.00
57282,F,MD,20815,208,67,3,120,192,312,11,3,1,3,1,1,1,1,0.00
57283,F,MD,20904,209,11,11,15,133,148,1,0,1,0,0,0,0,0,0.00
57284,M,NY,11362,113,51,25,135,58,193,12,2,1,3,2,1,1,2,0.00
57285,M,NY,14067,140,7,7,15,92,107,1,0,1,0,0,0,0,0,0.00
57286,F,RI,2865,28,19,13,29,256,285,2,0,0,1,0,0,0,1,0.00
57287,F,NY,11213,112,43,15,134,237,371,12,3,1,5,0,0,1,2,0.00
57288,F,CT,6430,64,19,7,48,191,239,4,0,1,2,0,0,0,1,0.00
57289,F,NY,11753,117,19,13,25,278,303,2,0,0,2,0,0,0,0,0.00
57290,M,PA,19464,194,11,11,15,17,32,1,0,0,0,0,0,0,1,1.00
57291,F,MD,21228,212,41,13,89,319,408,8,2,0,4,1,1,0,0,0.00
57292,F,CT,6106,61,51,9,96,275,371,8,0,0,5,1,1,1,0,0.00
57293,F,NJ,8332,83,29,7,97,267,364,9,2,0,4,2,0,0,1,0.00
57294,F,NY,11787,117,35,5,111,137,248,10,1,2,3,1,1,1,1,0.00
57295,F,MA,1845,18,23,11,52,98,150,4,1,0,1,0,0,1,1,0.00
57296,F,MA,1844,18,37,15,97,84,181,9,2,2,2,2,0,0,1,0.00
57297,F,MD,20904,209,17,11,29,256,285,2,0,0,1,0,0,0,1,0.00
57298,F,NY,11375,113,27,27,15,0,15,1,1,0,0,0,0,0,0,0.00
57299,F,NJ,7728,77,25,13,60,99,159,5,1,1,1,0,1,0,1,0.00
57300,F,CT,6611,66,1,1,15,111,126,1,0,0,0,0,0,1,0,1.00
57301,F,NY,10591,105,27,13,37,66,103,3,0,0,1,1,1,0,0,0.00
57302,F,NY,11234,112,15,15,15,251,266,1,1,0,0,0,0,0,0,0.00
57303,M,MA,1364,13,17,17,15,31,46,1,1,0,0,0,0,0,0,0.00
57304,F,NY,11203,112,19,5,70,307,377,6,3,0,0,0,0,3,0,1.00
57305,F,NH,3874,38,5,5,15,49,64,1,0,0,1,0,0,0,0,0.00
57306,F,MA,1985,19,7,7,15,267,282,1,0,0,1,0,0,0,0,0.00
57307,M,NY,10040,100,13,9,28,57,85,2,0,1,0,0,0,1,0,0.00
57308,F,NY,10512,105,17,13,28,97,125,2,0,1,0,0,0,1,0,0.00
57309,M,NY,10312,103,45,35,48,288,336,4,0,1,0,1,0,2,0,0.00
57310,F,PA,18428,184,11,9,29,287,316,2,0,0,0,0,0,0,2,1.00
57311,F,NJ,7931,79,21,15,29,90,119,2,1,0,0,0,0,0,1,0.00
57312,F,MD,21012,210,15,15,15,224,239,1,1,0,0,0,0,0,0,0.00
57313,F,MD,21228,212,11,5,28,290,318,2,1,0,0,0,0,1,0,0.00
57314,M,PA,15217,152,17,17,15,64,79,1,0,0,0,0,0,1,0,0.00
57315,F,NY,11229,112,45,13,93,79,172,8,1,2,1,1,1,0,2,0.00
57316,M,MD,21227,212,5,1,25,177,202,2,1,0,1,0,0,0,0,0.00
57317,F,NJ,8831,88,25,13,59,202,261,5,2,1,0,0,0,1,1,0.00
57318,F,NY,10930,109,43,1,105,293,398,9,1,1,1,2,1,2,1,1.00
57319,F,NY,11946,119,17,3,78,273,351,7,0,2,3,1,0,0,1,0.00
57320,M,PA,19150,191,13,9,27,48,75,2,0,0,1,0,1,0,0,0.00
57321,M,NJ,8619,86,15,15,15,87,102,1,1,0,0,0,0,0,0,0.00
57322,F,NY,14150,141,15,15,15,249,264,1,0,1,0,0,0,0,0,0.00
57323,F,MA,1887,18,1,1,15,123,138,1,0,0,1,0,0,0,0,0.00
57324,F,NJ,7035,70,17,13,26,145,171,2,1,0,0,1,0,0,0,0.00
57325,F,NY,11803,118,57,1,114,263,377,10,0,2,4,0,2,1,1,0.00
57326,F,DE,19720,197,23,13,33,47,80,3,1,1,1,0,0,0,0,0.00
57327,F,NY,14534,145,61,15,114,281,395,10,2,1,2,1,2,1,1,0.00
57328,M,NJ,8088,80,15,15,15,19,34,1,0,0,0,1,0,0,0,0.00
57329,F,NY,11030,110,11,11,15,168,183,1,1,0,0,0,0,0,0,0.00
57330,F,PA,19073,190,33,15,83,250,333,7,0,2,2,0,1,1,1,0.00
57331,F,PA,19140,191,9,9,15,183,198,1,0,0,0,0,0,1,0,0.00
57332,F,MA,1944,19,31,11,64,170,234,5,0,0,1,0,1,1,2,0.00
57333,M,PA,19073,190,77,13,138,126,264,12,3,0,3,1,3,1,1,0.00
57334,F,NY,11411,114,31,31,15,195,210,1,0,0,1,0,0,0,0,0.00
57335,F,PA,19115,191,11,11,15,237,252,1,0,0,0,0,0,0,1,1.00
57336,F,NY,10927,109,5,5,15,222,237,1,0,0,1,0,0,0,0,0.00
57337,F,NY,11354,113,25,25,15,258,273,1,0,0,1,0,0,0,0,0.00
57338,F,NJ,8050,80,19,15,29,210,239,2,0,0,0,0,1,0,1,0.00
57339,M,NJ,8065,80,17,5,38,244,282,3,0,0,1,0,1,1,0,0.00
57340,F,NJ,7305,73,57,13,95,253,348,8,0,4,2,0,0,1,1,0.00
57341,F,MD,20852,208,9,9,15,96,111,1,0,0,1,0,0,0,0,0.00
57342,M,MA,2720,27,69,3,143,332,475,12,1,2,1,1,1,2,4,0.00
57343,F,NJ,7107,71,23,7,39,210,249,3,1,0,0,1,0,1,0,0.00
57344,M,NY,10019,100,65,25,95,285,380,8,1,1,1,0,1,1,3,0.00
57345,M,PA,19301,193,53,7,125,306,431,11,1,1,6,1,0,1,1,0.00
57346,F,NY,13795,137,67,13,135,165,300,12,2,2,3,1,1,0,3,0.00
57347,F,NY,14411,144,39,13,121,303,424,11,3,1,3,1,1,0,2,1.00
57348,F,MA,1950,19,9,9,15,148,163,1,0,0,0,1,0,0,0,0.00
57349,F,NY,13212,132,5,5,15,141,156,1,1,0,0,0,0,0,0,0.00
57350,F,PA,19403,194,13,13,15,78,93,1,1,0,0,0,0,0,0,0.00
57351,F,PA,15209,152,19,17,28,114,142,2,1,0,0,0,0,1,0,0.00
57352,F,PA,18201,182,13,7,29,3,32,2,0,1,0,0,0,0,1,0.00
57353,M,MA,2170,21,7,1,34,283,317,3,2,0,0,1,0,0,0,0.00
57354,M,DE,19956,199,11,11,15,267,282,1,0,0,0,1,0,0,0,0.00
57355,F,MA,1612,16,13,13,15,63,78,1,0,0,0,0,0,0,1,0.00
57356,F,NY,11969,119,23,15,29,206,235,2,1,0,0,0,0,0,1,0.00
57357,F,NY,11373,113,17,9,25,182,207,2,0,0,2,0,0,0,0,0.00
57358,F,PA,17013,170,21,7,33,251,284,3,1,0,2,0,0,0,0,0.00
57359,F,PA,18431,184,11,11,15,91,106,1,0,1,0,0,0,0,0,0.00
57360,F,MA,1945,19,59,9,121,223,344,11,5,0,3,0,2,1,0,0.00
57361,F,NJ,7624,76,51,13,80,149,229,7,2,1,2,0,0,0,2,0.00
57362,M,NY,14534,145,23,13,46,78,124,4,2,1,0,0,0,0,1,1.00
57363,F,PA,15215,152,25,25,15,88,103,1,0,0,1,0,0,0,0,0.00
57364,F,NJ,7078,70,21,15,25,216,241,2,1,0,1,0,0,0,0,0.00
57365,M,NY,11801,118,19,3,35,142,177,3,0,1,1,1,0,0,0,0.00
57366,F,MA,2174,21,11,11,15,245,260,1,0,0,1,0,0,0,0,0.00
57367,F,MD,20854,208,13,13,15,258,273,1,0,0,1,0,0,0,0,0.00
57368,F,NH,3581,35,21,21,15,247,262,1,1,0,0,0,0,0,0,0.00
57369,M,NY,11720,117,31,11,71,203,274,6,2,0,2,0,0,0,2,1.00
57370,M,NY,10013,100,45,9,140,127,267,12,3,1,1,4,0,0,3,0.00
57371,F,NY,11216,112,29,15,85,249,334,7,1,0,2,1,0,1,2,0.00
57372,F,NY,10021,100,13,13,15,253,268,1,1,0,0,0,0,0,0,0.00
57373,M,PA,18071,180,21,15,29,176,205,2,0,0,1,0,0,0,1,0.00
57374,F,NY,10804,108,1,1,15,149,164,1,0,1,0,0,0,0,0,0.00
57375,F,MD,21208,212,15,15,15,15,30,1,0,1,0,0,0,0,0,0.00
57376,F,MA,1550,15,35,27,26,260,286,2,0,0,1,1,0,0,0,0.00
57377,M,NJ,7866,78,57,35,72,18,90,6,0,1,1,1,0,1,2,0.00
57378,F,PA,15642,156,23,17,27,235,262,2,0,0,1,0,1,0,0,0.00
57379,M,MA,1945,19,39,33,28,130,158,2,0,0,0,1,0,1,0,0.00
57380,F,CT,6854,68,7,1,26,203,229,2,1,0,0,1,0,0,0,0.00
57381,F,NY,11223,112,19,13,27,35,62,2,0,0,1,0,1,0,0,0.00
57382,F,NJ,7746,77,29,25,25,277,302,2,1,0,1,0,0,0,0,0.00
57383,F,MD,20906,209,47,1,103,154,257,9,4,0,1,2,1,1,0,0.00
57384,F,NJ,7642,76,69,21,101,272,373,9,4,1,2,0,1,0,1,0.00
57385,F,PA,19460,194,9,1,25,179,204,2,1,0,1,0,0,0,0,0.00
57386,F,ME,4090,40,23,15,29,153,182,2,1,0,0,0,0,0,1,0.00
57387,F,NY,11230,112,43,9,113,145,258,10,1,1,4,0,2,1,1,0.00
57388,M,NY,13850,138,59,5,124,279,403,11,2,1,4,2,0,1,1,0.00
57389,F,NH,3062,30,29,25,26,252,278,2,1,0,0,1,0,0,0,0.00
57390,F,NJ,7205,72,29,29,15,285,300,1,0,0,0,0,0,0,1,0.00
57391,M,CT,6040,60,53,1,104,201,305,9,2,1,0,1,1,1,3,1.00
57392,M,NJ,8201,82,51,11,140,339,479,12,3,2,1,0,1,3,2,1.00
57393,M,NJ,8009,80,71,25,113,112,225,10,3,1,3,1,0,1,1,0.00
57394,F,NY,11226,112,63,27,63,37,100,6,2,0,3,0,1,0,0,0.00
57395,F,PA,15226,152,29,23,25,136,161,2,0,0,2,0,0,0,0,0.00
57396,F,NJ,7042,70,67,13,112,186,298,10,2,0,4,1,0,2,1,0.00
57397,F,NJ,8014,80,25,1,86,332,418,8,2,0,3,2,0,1,0,0.00
57398,M,MD,20720,207,59,31,69,55,124,6,1,0,3,0,1,0,1,0.00
57399,F,NJ,7728,77,33,9,81,182,263,7,1,1,2,1,0,0,2,0.00
57400,F,MD,20715,207,29,11,42,115,157,4,2,1,1,0,0,0,0,0.00
57401,F,NJ,7470,74,73,15,142,274,416,12,4,0,2,1,0,0,5,0.00
57402,F,NY,10994,109,35,35,15,244,259,1,1,0,0,0,0,0,0,0.00
57403,M,NJ,7701,77,19,15,26,285,311,2,0,0,1,1,0,0,0,0.00
57404,F,NY,10040,100,33,33,15,67,82,1,1,0,0,0,0,0,0,0.00
57405,F,MA,2726,27,23,19,28,87,115,2,0,0,1,0,0,1,0,0.00
57406,M,MA,1583,15,45,1,134,164,298,12,3,1,4,3,0,0,1,0.00
57407,M,NY,11803,118,29,11,60,176,236,5,1,1,1,0,1,0,1,0.00
57408,M,NJ,8078,80,25,11,55,147,202,5,1,0,2,2,0,0,0,0.00
57409,F,PA,16602,166,33,33,15,5,20,1,1,0,0,0,0,0,0,0.00
57410,M,NY,11417,114,23,5,33,47,80,3,1,0,1,1,0,0,0,0.00
57411,M,PA,15241,152,21,15,28,89,117,2,0,0,1,0,0,1,0,0.00
57412,F,NJ,7003,70,29,23,29,187,216,2,0,0,0,0,1,0,1,0.00
57413,F,NY,10703,107,43,7,90,84,174,8,2,2,1,0,1,1,1,0.00
57414,M,PA,19040,190,17,17,15,25,40,1,0,0,0,0,0,1,0,1.00
57415,M,NY,11003,110,19,7,52,246,298,5,3,0,1,1,0,0,0,0.00
57416,M,NY,10128,101,29,9,64,46,110,5,0,0,1,0,2,1,1,0.00
57417,F,NY,14092,140,5,5,15,110,125,1,1,0,0,0,0,0,0,0.00
57418,F,PA,19096,190,7,7,15,189,204,1,0,0,1,0,0,0,0,0.00
57419,M,PA,15063,150,27,15,51,231,282,4,0,2,0,0,0,1,1,0.00
57420,F,PA,19004,190,37,9,82,114,196,8,3,2,1,1,1,0,0,0.00
57421,F,NY,11356,113,3,3,15,155,170,1,0,0,0,0,0,0,1,0.00
57422,F,NY,11933,119,53,21,100,269,369,9,2,1,0,2,3,0,1,0.00
57423,M,NY,11374,113,13,13,15,166,181,1,0,0,1,0,0,0,0,0.00
57424,F,MA,1966,19,67,25,83,53,136,7,0,3,1,0,0,2,1,0.00
57425,F,NJ,7018,70,27,3,86,102,188,8,5,1,0,1,1,0,0,0.00
57426,F,NY,12603,126,21,21,15,299,314,1,0,0,0,0,0,1,0,0.00
57427,F,NY,11783,117,11,11,15,118,133,1,0,1,0,0,0,0,0,0.00
57428,F,NY,11713,117,17,11,25,77,102,2,0,0,2,0,0,0,0,0.00
57429,F,RI,2908,29,11,11,15,103,118,1,0,0,0,0,0,0,1,0.00
57430,F,CT,6405,64,23,9,42,276,318,3,0,0,0,1,0,1,1,0.00
57431,F,PA,19151,191,19,3,46,69,115,4,1,1,0,0,0,0,2,0.00
57432,F,NJ,7060,70,13,13,15,273,288,1,0,0,1,0,0,0,0,0.00
57433,F,MA,1776,17,15,15,15,98,113,1,1,0,0,0,0,0,0,0.00
57434,F,NJ,7604,76,57,9,107,164,271,10,1,4,2,1,0,2,0,0.00
57435,F,PA,19145,191,29,27,25,45,70,2,0,1,1,0,0,0,0,0.00
57436,F,NY,12590,125,7,7,15,135,150,1,0,0,1,0,0,0,0,0.00
57437,M,MD,20895,208,11,11,15,47,62,1,0,0,0,0,1,0,0,0.00
57438,F,NH,3062,30,11,11,15,109,124,1,0,0,0,0,0,0,1,0.00
57439,F,NJ,7010,70,7,7,15,119,134,1,0,0,1,0,0,0,0,0.00
57440,F,PA,17201,172,9,9,15,293,308,1,0,0,0,0,0,0,1,0.00
57441,F,NJ,7747,77,21,15,27,75,102,2,0,0,0,0,2,0,0,0.00
57442,M,NJ,8701,87,39,11,123,101,224,11,1,1,4,2,1,1,1,1.00
57443,F,NJ,7722,77,39,33,26,253,279,2,0,0,1,1,0,0,0,0.00
57444,F,MD,20872,208,67,9,140,257,397,12,3,1,4,0,1,0,3,0.00
57445,F,NJ,8619,86,41,11,116,174,290,10,2,0,3,0,2,1,2,0.00
57446,F,NJ,8854,88,7,7,15,241,256,1,0,0,1,0,0,0,0,0.00
57447,M,PA,17963,179,27,23,27,112,139,2,1,0,0,0,1,0,0,0.00
57448,M,MA,2109,21,15,9,29,300,329,2,0,0,0,1,0,0,1,0.00
57449,F,MA,2649,26,11,11,15,153,168,1,0,0,0,0,0,1,0,0.00
57450,M,NY,11727,117,9,9,15,94,109,1,0,0,1,0,0,0,0,0.00
57451,F,NJ,8757,87,11,11,15,57,72,1,0,1,0,0,0,0,0,0.00
57452,M,NY,11357,113,37,13,52,306,358,4,0,0,1,1,1,0,1,0.00
57453,M,NY,11757,117,29,29,15,241,256,1,0,0,0,0,0,0,1,0.00
57454,F,ME,4330,43,17,11,28,65,93,2,0,0,0,1,0,1,0,0.00
57455,M,CT,6897,68,27,13,65,99,164,5,0,0,1,1,1,1,1,0.00
57456,F,RI,2828,28,27,27,15,174,189,1,0,0,1,0,0,0,0,0.00
57457,F,PA,19063,190,23,23,15,230,245,1,1,0,0,0,0,0,0,0.00
57458,M,MD,20854,208,5,5,15,46,61,1,0,0,0,0,1,0,0,0.00
57459,M,CT,6457,64,43,5,96,133,229,8,1,0,2,1,1,2,1,0.00
57460,F,PA,18704,187,3,1,27,268,295,2,1,0,0,0,1,0,0,0.00
57461,M,NH,3246,32,13,13,15,2,17,1,0,0,0,0,1,0,0,0.00
